room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
966084,5268729,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,NA,2,2,2,262,0,NA,2018-02-08T17:16:17Z,-34.630827,-58.450178,1,0101000020E610000079B0C56E9F394DC086376BF0BE5041C0,NA,NA,Private Room in Caballito,House,ARS,nightly
12654569,53881166,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,162,0,NA,2018-02-08T16:55:32Z,-34.625295,-58.467926,1,0101000020E61000005B79C9FFE43B4DC019ADA3AA095041C0,NA,NA,Habitación privada Barrio Flores,Apartment,ARS,nightly
11697349,36828363,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,1,1,1,182,0,NA,2018-02-08T16:55:32Z,-34.620105,-58.435239,1,0101000020E6100000CD785BE9B5374DC0058BC3995F4F41C0,NA,NA,Sunny room w balcony Great location,Guest suite,ARS,nightly
10457586,53881166,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,162,0,NA,2018-02-08T16:55:32Z,-34.627323,-58.467688,1,0101000020E6100000A75D4C33DD3B4DC0A983BC1E4C5041C0,NA,NA,Habitación privada Barrio Flores AR,Apartment,ARS,nightly
4720582,24381943,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",48,4.5,2,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.607061,-58.403641,1,0101000020E610000091291F82AA334DC0AAD6C22CB44D41C0,NA,NA,ROOM IN THE CENTER OF THE CITY,Apartment,ARS,nightly
21912891,13359228,Private room,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",5,4,3,21,20,202,0,NA,2018-02-08T16:55:36Z,-34.61552,-58.379585,1,0101000020E6100000AD86C43D96304DC05704FF5BC94E41C0,NA,NA,"Hostelmo, Private room with shared bathroom",Boutique hotel,ARS,nightly
16285597,55595740,Private room,NA,NA,NA,"Villa Crespo, Buenos Aires, Argentina",2,NA,1,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.604184,-58.448244,1,0101000020E61000006A50340F60394DC01B62BCE6554D41C0,NA,NA,Casa en zona tranquila,Apartment,ARS,nightly
22569522,165878920,Private room,NA,NA,NA,"San Cristobal, Buenos Aires, Argentina",1,NA,1,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.620434,-58.405941,1,0101000020E6100000828DEBDFF5334DC0CAA99D616A4F41C0,NA,NA,"Habitación privada, barrio San Cristobal",Guest suite,ARS,nightly
22103080,161448958,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",1,NA,1,1,1.5,202,0,NA,2018-02-08T16:55:36Z,-34.610232,-58.41115,1,0101000020E61000000DE02D90A0344DC0817C09151C4E41C0,NA,NA,"Almagro´s Apartment - ""The Aviary""",Apartment,ARS,nightly
19406741,136041496,Private room,NA,NA,NA,"Constitución, Buenos Aires, Argentina",3,4.5,2,1,1.5,202,0,NA,2018-02-08T16:55:36Z,-34.629949,-58.38945,1,0101000020E6100000AEB6627FD9314DC0EF92382BA25041C0,NA,NA,Constitution Hills,Apartment,ARS,nightly
22877771,160672639,Private room,NA,NA,NA,"Villa Crespo, Buenos Aires, Argentina",0,NA,2,1,1.5,202,0,NA,2018-02-08T16:55:36Z,-34.602485,-58.450155,1,0101000020E6100000C190D5AD9E394DC050AA7D3A1E4D41C0,NA,NA,Linda habitacion en villa crespo,House,ARS,nightly
22585283,73422510,Private room,NA,NA,NA,"San Nicolas, Buenos Aires, Argentina",2,NA,2,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.599132,-58.386264,1,0101000020E6100000A2CF471971314DC058FE7C5BB04C41C0,NA,NA,Cómoda habitación en el centro (Febrero),Apartment,ARS,nightly
15752586,11997022,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1.5,303,0,NA,2018-02-08T17:32:25Z,-34.590514,-58.411838,1,0101000020E610000002A08A1BB7344DC042EA76F6954B41C0,NA,NA,Habitación doble en la mejor ubicación,Apartment,ARS,nightly
14648242,82682898,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",26,4.5,1,1,1.5,202,0,NA,2018-02-08T16:55:36Z,-34.593646,-58.39569,1,0101000020E610000058AD4CF8A5324DC05BB39597FC4B41C0,NA,NA,RECOLETA SINGLE CON SALIDA A BALCON TERRAZA,Apartment,ARS,nightly
17906375,91795847,Private room,NA,NA,NA,"San Nicolas, Buenos Aires, Argentina",40,4.5,3,1,0,202,0,NA,2018-02-08T16:55:36Z,-34.604535,-58.384584,1,0101000020E61000004D486B0C3A314DC0C8242367614D41C0,NA,NA,+Very Central *Easy Transport *Simple Quiet*Sober*,Apartment,ARS,nightly
15317526,91795847,Private room,NA,NA,NA,"San Nicolas, Buenos Aires, Argentina",14,4.5,2,1,0,202,0,NA,2018-02-08T16:55:36Z,-34.602978,-58.384396,1,0101000020E61000004B5B5CE333314DC08F1A13622E4D41C0,NA,NA,_Very Central *Easy Transport *Simple Quiet*Sober*,Apartment,ARS,nightly
21826518,159110743,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:13:01Z,-34.616378,-58.392517,1,0101000020E6100000E00F3FFF3D324DC0A8FC6B79E54E41C0,NA,NA,La casa de Laura,Apartment,ARS,nightly
22544077,165611651,Private room,NA,NA,NA,"Villa Crespo, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.601895,-58.451764,1,0101000020E61000004CC11A67D3394DC01E5036E50A4D41C0,NA,NA,Habitacion Villa Crespo,Dorm,ARS,nightly
5625753,29157914,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.641817,-58.372175,1,0101000020E6100000C4B12E6EA32F4DC02882380F275241C0,NA,NA,Habitación privada en pleno corazón porteño,House,ARS,nightly
9880713,46365656,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,4.5,1,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.624957,-58.429844,1,0101000020E6100000E030D12005374DC001344A97FE4F41C0,NA,NA,Bright room in large house.,House,ARS,nightly
22495004,162004573,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",2,NA,2,1,2,202,0,NA,2018-02-08T16:55:36Z,-34.600911,-58.397665,1,0101000020E6100000C6E1CCAFE6324DC04167D2A6EA4C41C0,NA,NA,Habitación privada en cómodo departamento,Apartment,ARS,nightly
22673492,43022996,Private room,NA,NA,NA,"Boedo, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T16:55:36Z,-34.631276,-58.424983,1,0101000020E6100000902DCBD765364DC0F65FE7A6CD5041C0,NA,NA,Hogar en Boedo,House,ARS,nightly
22166579,161909224,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",0,NA,2,2,1,202,0,NA,2018-02-08T16:59:18Z,-34.612007,-58.393513,1,0101000020E610000082C64CA25E324DC027F6D03E564E41C0,NA,NA,Departamento acogedor zona de los dos Congreso.,Apartment,ARS,nightly
22222638,24445130,Private room,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",0,NA,2,1,2.5,283,0,NA,2018-02-08T17:16:17Z,-34.614424,-58.383706,1,0101000020E6100000B5A338471D314DC052F01472A54E41C0,NA,NA,Residencia de arte y casa en Monserrat,House,ARS,nightly
22967796,72595577,Private room,NA,NA,NA,"Almagro, Buenos Aires, Argentina",0,NA,2,1,1,222,0,NA,2018-02-08T17:16:17Z,-34.600492,-58.415514,1,0101000020E6100000DC8310902F354DC03CC1FEEBDC4C41C0,NA,NA,Beauty House in Almagro/Palermo - only women,House,ARS,nightly
1399290,7557522,Private room,NA,NA,NA,"Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:07:19Z,-34.615302,-58.400175,1,0101000020E6100000A1D634EF38334DC0EA944737C24E41C0,NA,NA,Alquiler habitación,Apartment,ARS,nightly
10521273,54247008,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",22,4.5,2,1,1,202,0,NA,2018-02-08T17:07:19Z,-34.608704,-58.404315,1,0101000020E610000020240B98C0334DC0E2783E03EA4D41C0,NA,NA,Habitación privada en amplio depto.,Apartment,ARS,nightly
18181243,123782725,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5,1,1,1,202,0,NA,2018-02-08T17:13:01Z,-34.624965,-58.388802,1,0101000020E6100000484F9143C4314DC0841266DAFE4F41C0,NA,NA,Single room,Condominium,ARS,nightly
23091164,171483747,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",1,NA,2,1,1,303,0,NA,2018-02-08T17:32:25Z,-34.576888,-58.411611,1,0101000020E610000041D653ABAF344DC038BA4A77D74941C0,NA,NA,Dormitorio privado - Palermo Chico,Apartment,ARS,nightly
21860407,13359228,Private room,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",2,NA,16,50,45,303,0,NA,2018-02-08T17:18:55Z,-34.614998,-58.379868,1,0101000020E61000000266BE839F304DC07E8D2441B84E41C0,NA,NA,Hostelmo - Private Room w/shared bathrooms,Boutique hotel,ARS,nightly
19876084,70862525,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",0,NA,2,1,1,262,0,NA,2018-02-08T17:32:25Z,-34.584219,-58.415845,1,0101000020E6100000419AB1683A354DC0D5592DB0C74A41C0,NA,NA,"Private Bedroom in Palermo, Buenos Aires",Apartment,ARS,nightly
22225341,45244548,Private room,NA,NA,NA,"Buenos Aires, CABA, Argentina",3,4.5,2,1,1,303,0,NA,2018-02-08T17:32:25Z,-34.584279,-58.423764,1,0101000020E61000006F9C14E63D364DC0AB5E7EA7C94A41C0,NA,NA,Big room in Palermo,Apartment,ARS,nightly
19376585,92480170,Private room,NA,NA,NA,"Almagro, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:07:22Z,-34.606833,-58.419023,1,0101000020E6100000CBA2B08BA2354DC0199128B4AC4D41C0,NA,NA,Excelente ubicación! / Habitación,Apartment,ARS,nightly
5343019,26068740,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,2,202,0,NA,2018-02-08T17:07:22Z,-34.608167,-58.421696,1,0101000020E6100000506D7022FA354DC0D3C08F6AD84D41C0,NA,NA,Depto. en pleno corazón de Almagro,Apartment,ARS,nightly
8049067,42506660,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,1,1,1,202,0,NA,2018-02-08T17:07:22Z,-34.600263,-58.422674,1,0101000020E61000004C6F7F2E1A364DC0DAFF006BD54C41C0,NA,NA,El Cuartito en Gascón,Apartment,ARS,nightly
12113299,64969737,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:07:22Z,-34.607667,-58.410268,1,0101000020E6100000344C6DA983344DC0E1ED4108C84D41C0,NA,NA,ZONA DE FACULTADES,Apartment,ARS,nightly
18226157,102932740,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",5,4,1,1,1,283,0,NA,2018-02-08T17:35:20Z,-34.580293,-58.427622,1,0101000020E61000006A865451BC364DC0828C800A474A41C0,NA,NA,PALERMO! habitación individual,Apartment,ARS,nightly
22243532,162536075,Private room,NA,NA,NA,"Caballito, Buenos Aires, Argentina",3,4.5,1,1,1,222,0,NA,2018-02-08T17:16:23Z,-34.624859,-58.439032,1,0101000020E6100000E0F2583332384DC03ECE3461FB4F41C0,NA,NA,Cuarto Privado en Caballito,Apartment,ARS,nightly
20945934,150615798,Private room,NA,NA,NA,"Villa Urquiza, Buenos Aires, Argentina",2,NA,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.579998,-58.469966,1,0101000020E6100000B01D8CD8273C4DC06ADFDC5F3D4A41C0,NA,NA,Habitación en Belgrano,Apartment,ARS,nightly
22895148,33456149,Private room,NA,NA,NA,"Monte Castro, Buenos Aires, Argentina",0,NA,3,1,1,242,0,NA,2018-02-08T22:17:46Z,-34.619274,-58.515061,1,0101000020E6100000F838D384ED414DC0ADA1D45E444F41C0,NA,NA,LOG - Leono Organic Garden,House,ARS,nightly
12931950,69975974,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",9,5,1,1,1,262,0,NA,2018-02-08T18:20:59Z,-34.642419,-58.371192,1,0101000020E6100000B7442E38832F4DC01DAA29C93A5241C0,NA,NA,Habitación en edificio antiguo,Apartment,ARS,nightly
15665310,101136907,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",36,4.5,1,1,1,303,0,NA,2018-02-08T17:18:55Z,-34.589421,-58.404982,1,0101000020E6100000FDBB3E73D6334DC0AE49B725724B41C0,NA,NA,Habitacion privada luminosa recoleta,Apartment,ARS,nightly
21595997,157073208,Private room,NA,NA,NA,"Almagro, Buenos Aires, Argentina",3,4.5,2,1,1,222,0,NA,2018-02-08T17:16:23Z,-34.603777,-58.418713,1,0101000020E61000007CB4386398354DC0DB899290484D41C0,NA,NA,"Privated room   near subway,Almagro",Other,ARS,nightly
19681115,115859443,Private room,NA,NA,NA,"Belgrano, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.556807,-58.457413,1,0101000020E6100000F4E159828C3A4DC08997A773454741C0,NA,NA,HABITACIÓN EN CASA DE FAMILIA,House,ARS,nightly
504435,2487829,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5,2,1,3,202,0,NA,2018-02-08T17:07:27Z,-34.552362,-58.485831,1,0101000020E61000000531D0B52F3E4DC0CEC64ACCB34641C0,NA,NA,room with 2 single beds into a oasis of the city,House,ARS,nightly
19565810,18200897,Private room,NA,NA,NA,"Villa Urquiza, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.575585,-58.49379,1,0101000020E6100000C18BBE82343F4DC0B988EFC4AC4941C0,NA,NA,Departamento para amigos y gente linda.,Apartment,ARS,nightly
5651912,4588264,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",7,5,1,3,2.5,242,0,NA,2018-02-08T17:16:23Z,-34.631205,-58.424157,1,0101000020E61000004BAFCDC64A364DC02D095053CB5041C0,NA,NA,Habitacion privada amplia c/terraza,House,ARS,nightly
21695773,22156990,Private room,NA,NA,NA,"Colegiales, Buenos Aires, Argentina",2,NA,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.573252,-58.450333,1,0101000020E6100000A0A70183A4394DC0EC2E5052604941C0,NA,NA,My beautiful cozy house,House,ARS,nightly
19458304,2487829,Private room,NA,NA,NA,"Saavedra, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.552899,-58.485453,1,0101000020E61000005F5FEB52233E4DC0DC7EF964C54641C0,NA,NA,your room with single bed into a oasis of the city,House,ARS,nightly
22887113,75614672,Private room,NA,NA,NA,"Almagro, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T16:58:35Z,-34.611875,-58.41379,1,0101000020E6100000B7B41A12F7344DC0B81E85EB514E41C0,NA,NA,Habitación con baño privado a metros de la UBA,Dorm,ARS,nightly
22565400,73422510,Private room,NA,NA,NA,"San Nicolas, Buenos Aires, Argentina",6,5,2,1,1,202,0,NA,2018-02-08T16:58:35Z,-34.599904,-58.385224,1,0101000020E610000031D120054F314DC0AB5E7EA7C94C41C0,NA,NA,Cosy big room in BA's center,Apartment,ARS,nightly
19514944,133458203,Private room,NA,NA,NA,"Almagro, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T16:58:35Z,-34.600888,-58.424607,1,0101000020E61000008B53AD8559364DC08847E2E5E94C41C0,NA,NA,Habitación privada- excelente ubicación,Apartment,ARS,nightly
13941121,82922210,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.602883,-58.48566,1,0101000020E6100000D97C5C1B2A3E4DC03D2828452B4D41C0,NA,NA,Excelente habitacion en Villa del Parque,Other,ARS,nightly
19337342,91795847,Private room,NA,NA,NA,"Capital Federal, Buenos Aires, Argentina",28,4.5,2,1,0,202,0,NA,2018-02-08T16:58:35Z,-34.604425,-58.385928,1,0101000020E61000002B4EB51666314DC041F163CC5D4D41C0,NA,NA,&amp;Very Central*Easy Transport *Simple Quiet *Sober*,Apartment,ARS,nightly
5309352,27502742,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.61509,-58.436456,1,0101000020E61000004D124BCADD374DC05F0CE544BB4E41C0,NA,NA,"Petit Atelier, little &amp; cozy room",Apartment,ARS,nightly
21565581,108555262,Private room,NA,NA,NA,"Almagro, Buenos Aires, Argentina",12,5,2,1,1,222,0,NA,2018-02-08T17:16:23Z,-34.611337,-58.430029,1,0101000020E610000071AAB5300B374DC0D9EA724A404E41C0,NA,NA,Private bathroom &amp; terrace in Almagro,House,ARS,nightly
8106081,42390993,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",0,NA,2,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.581509,-58.459968,1,0101000020E6100000709A3E3BE03A4DC032AA0CE36E4A41C0,NA,NA,Great Private Bedroom in Colegiales,House,ARS,nightly
11652160,61812064,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",6,5,1,1,1,202,0,NA,2018-02-08T16:58:35Z,-34.605219,-58.396247,1,0101000020E6100000AE11C138B8324DC07BF5F1D0774D41C0,NA,NA,Habitaciones en casa de familia,Apartment,ARS,nightly
18977040,79595003,Private room,NA,NA,NA,"San Nicolas, Buenos Aires, Argentina",0,NA,4,2,1,202,0,NA,2018-02-08T16:58:35Z,-34.604589,-58.390474,1,0101000020E61000001AF8510DFB314DC0BB421F2C634D41C0,NA,NA,PISO/APARTAMENTO EN ZONA CENTRO DE BUENOS AIRES,Apartment,ARS,nightly
14851767,478785,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5,1,1,2,202,0,NA,2018-02-08T16:58:35Z,-34.604055,-58.391172,1,0101000020E6100000328E91EC11324DC01EFE9AAC514D41C0,NA,NA,Pequeña habitación con baño privado,Condominium,ARS,nightly
8932893,43302054,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",6,5,1,1,1,202,0,NA,2018-02-08T17:07:27Z,-34.562132,-58.449152,1,0101000020E61000006C770FD07D394DC07D04FEF0F34741C0,NA,NA,Dormitorio en dpto. Zona Belgrano c/baño priv.,Apartment,ARS,nightly
5102726,26364693,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,1,1,2,303,0,NA,2018-02-08T18:32:59Z,-34.627797,-58.383449,1,0101000020E61000008A5759DB14314DC072C3EFA65B5041C0,NA,NA,Unplugged from the matrix,Apartment,ARS,nightly
21504016,103261967,Private room,NA,NA,NA,"Flores, Buenos Aires, Argentina",5,5,2,1,1,222,0,NA,2018-02-08T17:16:23Z,-34.620735,-58.45984,1,0101000020E610000042B28009DC3A4DC0C53D963E744F41C0,NA,NA,Hermosa Casa en Flores: Inspiración y relax,House,ARS,nightly
19504956,133633134,Private room,NA,NA,NA,"Flores, Buenos Aires, Argentina",7,4.5,1,2,3,222,0,NA,2018-02-08T22:17:46Z,-34.626739,-58.466751,1,0101000020E61000000A302C7FBE3B4DC05A10CAFB385041C0,NA,NA,"Habitacion Individual, Flores, Casa familiar",House,ARS,nightly
18137095,21745355,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,283,0,NA,2018-02-08T17:16:23Z,-34.601234,-58.39146,1,0101000020E610000099D87C5C1B324DC0239F573CF54C41C0,NA,NA,Location Location,Apartment,ARS,nightly
19446334,13861281,Private room,NA,NA,NA,"Parque Avellaneda, Buenos Aires, Argentina",0,NA,2,1,1,222,0,NA,2018-02-08T22:17:46Z,-34.64202,-58.468964,1,0101000020E61000002C802903073C4DC060B01BB62D5241C0,NA,NA,"Hermoso, intimo y silencio espacio de refugio.",Guesthouse,ARS,nightly
4734843,24445130,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,1,1,1,303,0,NA,2018-02-08T17:24:22Z,-34.614597,-58.382335,1,0101000020E6100000DE8E705AF0304DC0209C4F1DAB4E41C0,NA,NA,Casa y residencia de arte en Montserrat,House,ARS,nightly
19437737,136276414,Private room,NA,NA,NA,"Caballito, Buenos Aires, Argentina",1,NA,1,1,1,303,0,NA,2018-02-08T22:17:46Z,-34.628673,-58.44646,1,0101000020E6100000707CED9925394DC069705B5B785041C0,NA,NA,Habitacion privada en luminoso dpto en Caballito,Apartment,ARS,nightly
9735561,38036656,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,5,2,1,1,262,0,NA,2018-02-08T18:20:59Z,-34.618707,-58.389349,1,0101000020E61000007BDD2230D6314DC034677DCA314F41C0,NA,NA,Room #2 at Casa Solis Art House =),House,ARS,nightly
21595782,64243526,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",1,NA,1,1,2,202,0,NA,2018-02-08T17:02:06Z,-34.602244,-58.399485,1,0101000020E61000000C1F115322334DC02A1BD654164D41C0,NA,NA,silenciosa habitación zona centrica (solo mujeres),Apartment,ARS,nightly
12919377,70862525,Private room,NA,NA,NA,"Buenos Aires, CABA, Argentina",2,NA,2,1,1,283,0,NA,2018-02-08T17:35:30Z,-34.584153,-58.415765,1,0101000020E610000025E99AC937354DC01E6E8786C54A41C0,NA,NA,Best location in Buenos Aires,Apartment,ARS,nightly
22889365,130430884,Private room,NA,NA,NA,"Barracas, Buenos Aires, Argentina",0,NA,6,0,1,303,0,NA,2018-02-08T18:20:59Z,-34.636782,-58.37543,1,0101000020E6100000F9F719170E304DC03A579412825141C0,NA,NA,ALQUILO HABITACIÓN EN EL MEJOR BARRIO PORTEÑO,Dorm,ARS,nightly
9737476,50240210,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,2,262,0,NA,2018-02-08T22:13:54Z,-34.623011,-58.390515,1,0101000020E610000079CC4065FC314DC02D060FD3BE4F41C0,NA,NA,Beautiful room in Monserrat- 2016,House,ARS,nightly
21588420,10403043,Private room,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",3,4.5,1,1,2,303,0,NA,2018-02-08T17:35:31Z,-34.59133,-58.410864,1,0101000020E6100000478D093197344DC0649291B3B04B41C0,NA,NA,"Hermosa habitación,para mujeres",Apartment,ARS,nightly
8923642,46663370,Private room,NA,NA,NA,"Florida, Buenos Aires, Argentina",0,NA,2,1,1,202,0,NA,2018-02-08T17:07:33Z,-34.528305,-58.489168,1,0101000020E6100000F71F990E9D3E4DC01AA88C7F9F4341C0,NA,NA,Habitación privada para 2 personas,House,ARS,nightly
17604221,119640417,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",8,5,2,1,1,262,0,NA,2018-02-08T22:17:46Z,-34.61843,-58.44916,1,0101000020E6100000EF552B137E394DC0C16ED8B6284F41C0,NA,NA,"Habitación privada, linda y luminosa",Dorm,ARS,nightly
12916929,45864228,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1,303,0,NA,2018-02-08T17:35:31Z,-34.591679,-58.413622,1,0101000020E6100000FB73D190F1344DC0705D3123BC4B41C0,NA,NA,"Habitacion priv, baño compartido.",Apartment,ARS,nightly
21224775,123782725,Private room,NA,NA,NA,"Constitución, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-08T17:15:24Z,-34.624442,-58.388443,1,0101000020E610000019AE0E80B8314DC0DA1F28B7ED4F41C0,NA,NA,Habitación amplia,Dorm,ARS,nightly
16635914,80358518,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,5,1,1,1,303,0,NA,2018-02-08T17:35:31Z,-34.590335,-58.413943,1,0101000020E61000003EB48F15FC344DC09357E718904B41C0,NA,NA,Habitación privada en Palermo,Apartment,ARS,nightly
21946242,24445130,Private room,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",1,NA,1,1,1,262,0,NA,2018-02-08T18:20:59Z,-34.615928,-58.384731,1,0101000020E6100000F2608BDD3E314DC068588CBAD64E41C0,NA,NA,"Casa, taller y residencia de artistas",House,ARS,nightly
22813502,61812064,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",0,NA,1,1,1,222,0,NA,2018-02-08T17:27:10Z,-34.605948,-58.395916,1,0101000020E610000048FB1F60AD324DC0CE893DB48F4D41C0,NA,NA,Habitación individual en casa de familia,House,ARS,nightly
21993148,75645190,Private room,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",1,NA,2,1,2,303,0,NA,2018-02-08T17:21:32Z,-34.613743,-58.378272,1,0101000020E61000000B7F86376B304DC0109370218F4E41C0,NA,NA,Habitación doble en San Telmo,Apartment,ARS,nightly
