ORIGEN_ESTACION,DESTINO_ESTACION,hora,lon,lat
18,38,23,-58.38157,-34.59672
18,38,23,-58.38284,-34.59682
18,38,23,-58.38283,-34.59697
14,44,23,-58.42635,-34.57796
14,44,23,-58.42664,-34.57792
14,44,23,-58.4266,-34.57762
14,44,23,-58.42328,-34.57123
14,44,23,-58.42054,-34.57239
14,44,23,-58.4168,-34.57415
14,44,23,-58.41606,-34.57459
14,44,23,-58.41523,-34.57523
14,44,23,-58.41452,-34.57533
52,30,23,-58.41474,-34.6071
52,30,23,-58.41465,-34.60817
52,30,23,-58.41406,-34.60779
52,30,23,-58.41342,-34.60513
52,30,23,-58.41075,-34.60511
52,30,23,-58.4057,-34.60558
52,30,23,-58.4047,-34.60157
52,30,23,-58.40288,-34.59583
52,30,23,-58.39983,-34.58915
52,30,23,-58.39875,-34.58841
52,30,23,-58.39777,-34.58854
52,30,23,-58.39664,-34.5895
52,30,23,-58.39733,-34.59042
82,110,23,-58.4262,-34.60743
82,110,23,-58.42625,-34.60867
82,110,23,-58.42005,-34.60853
82,110,23,-58.41606,-34.60855
82,110,23,-58.41622,-34.60697
82,110,23,-58.41532,-34.60177
82,110,23,-58.41544,-34.60173
123,56,23,-58.42109,-34.58538
123,56,23,-58.42096,-34.5853
123,56,23,-58.42201,-34.58452
123,56,23,-58.42451,-34.58629
123,56,23,-58.4272,-34.58803
123,56,23,-58.42515,-34.58944
9,85,23,-58.40662,-34.58417
9,85,23,-58.41008,-34.589
9,85,23,-58.40792,-34.59084
9,85,23,-58.40712,-34.59166
9,85,23,-58.40846,-34.59314
9,85,23,-58.40891,-34.59448
9,85,23,-58.40907,-34.59458
20,14,23,-58.44166,-34.57992
20,14,23,-58.44152,-34.58004
20,14,23,-58.44249,-34.58094
20,14,23,-58.43623,-34.58562
20,14,23,-58.43392,-34.58748
20,14,23,-58.43182,-34.58616
20,14,23,-58.42523,-34.57862
20,14,23,-58.42569,-34.578360000000004
20,14,23,-58.42588,-34.57813
20,14,23,-58.42635,-34.57796
25,17,23,-58.41603,-34.58962
25,17,23,-58.41567,-34.58939
25,17,23,-58.41575,-34.58911
25,17,23,-58.41702,-34.58933
25,17,23,-58.41792,-34.58866
25,17,23,-58.41857,-34.58904
25,17,23,-58.418,-34.58948
25,17,23,-58.41901,-34.59085
25,17,23,-58.42096,-34.60317
25,17,23,-58.41804,-34.60346
25,17,23,-58.41861,-34.60677
25,17,23,-58.41898,-34.60656
28,86,23,-58.41234,-34.62304
28,86,23,-58.41207,-34.62496
28,86,23,-58.40706,-34.6244
28,86,23,-58.40096,-34.62361
28,86,23,-58.40165,-34.621339999999996
30,69,23,-58.39733,-34.59042
30,69,23,-58.39811,-34.59149
30,69,23,-58.39875,-34.59251
30,69,23,-58.39917,-34.59335
30,69,23,-58.39984,-34.59511
30,69,23,-58.40235,-34.59447
30,69,23,-58.40288,-34.59583
30,69,23,-58.40414,-34.59523
30,69,23,-58.4043,-34.59554
30,69,23,-58.40421,-34.5956
30,69,23,-58.40426,-34.59587
106,84,23,-58.3959,-34.61521
106,84,23,-58.39781,-34.61535
106,84,23,-58.39787,-34.61481
106,84,23,-58.39747,-34.61467
106,84,23,-58.39749,-34.61418
106,84,23,-58.39173,-34.61377
106,84,23,-58.3924,-34.60315
106,84,23,-58.39542,-34.60327
106,84,23,-58.39551,-34.602290000000004
134,88,23,-58.41549,-34.61194
134,88,23,-58.41401,-34.61157
134,88,23,-58.41333,-34.61273
134,88,23,-58.41311,-34.6134
134,88,23,-58.40997,-34.61269
134,88,23,-58.40872,-34.6126
134,88,23,-58.40435,-34.61237
134,88,23,-58.40429,-34.61287
161,121,23,-58.419670000000004,-34.60201
161,121,23,-58.41932,-34.60205
161,121,23,-58.419,-34.59951
161,121,23,-58.42145,-34.59842
161,121,23,-58.42249,-34.59792
161,121,23,-58.42262,-34.59788
161,121,23,-58.42309,-34.59785
161,121,23,-58.42336,-34.59775
161,121,23,-58.42383,-34.59782
161,121,23,-58.42658,-34.5979
161,121,23,-58.42688,-34.59798
161,121,23,-58.42798,-34.59842
161,121,23,-58.42916,-34.59893
161,121,23,-58.42966,-34.59935
161,121,23,-58.42971,-34.59982
161,121,23,-58.42994,-34.60098
161,121,23,-58.42839,-34.60115
161,121,23,-58.42834,-34.60081
166,59,23,-58.39326,-34.58908
166,59,23,-58.39522,-34.58791
166,59,23,-58.39529,-34.58772
166,59,23,-58.39622,-34.58695
166,59,23,-58.39765,-34.5877
166,59,23,-58.39983,-34.58915
166,59,23,-58.40086,-34.59119
166,59,23,-58.40235,-34.59447
166,59,23,-58.4036,-34.59412
166,59,23,-58.40506,-34.59338
166,59,23,-58.4061,-34.59257
166,59,23,-58.40792,-34.59084
166,59,23,-58.41008,-34.589
166,59,23,-58.41218,-34.58765
166,59,23,-58.41164,-34.58675
166,59,23,-58.41098,-34.58723
166,59,23,-58.41153,-34.58807
166,59,23,-58.41276,-34.58929
166,59,23,-58.41144,-34.59016
