nombre,tipo,categoria,lat,lng
MODAS URIEL BOUTIQUE,clothing_store,retail,-33.10309349999999,-68.4859197
MALU Indumentaria,clothing_store,retail,-33.099792,-68.47889099999999
Yanín Informal,clothing_store,retail,-33.0999151,-68.4825379
Peinados ALBAMAR,clothing_store,retail,-33.0997271,-68.4842005
BOTÓN Indumentaria de Trabajo de Diseño,clothing_store,retail,-33.09647589999999,-68.4774697
7 Angelitos,clothing_store,retail,-33.0961139,-68.4771926
Librería ALEJANDRA,clothing_store,retail,-33.0956023,-68.46881119999999
La Estrella que viene,clothing_store,retail,-33.0955234,-68.4821772
Eclipse INDUMENTARIA UNISEX,clothing_store,retail,-33.0949235,-68.4813218
Plan B,clothing_store,retail,-33.0941062,-68.481554
MUM Lencería y Accesorios #mumespeciales,clothing_store,retail,-33.08565699999999,-68.47449329999999
Simao Fuori,clothing_store,retail,-33.0856689,-68.474582
Pido gancho Kids,clothing_store,retail,-33.0856637,-68.47454259999999
GAUCHO,clothing_store,retail,-33.08299299999999,-68.47142699999999
Danilo,clothing_store,retail,-33.0829279,-68.4714149
Caprichos,clothing_store,retail,-33.0830438,-68.4687592
INDIRA,clothing_store,retail,-33.0829947,-68.468625
LO QUE TU QUIERAS,clothing_store,retail,-33.085084,-68.472928
Calzados SERGIO,shoe_store,retail,-33.084291,-68.4687249
TAHUE INDUMENTARIA,clothing_store,retail,-33.0849819,-68.473227
Urban,clothing_store,retail,-33.085716,-68.473787
acurrucate,clothing_store,retail,-33.085692,-68.473872
Ipanema,clothing_store,retail,-33.0857117,-68.4739404
SALEM ROPA INFORMAL,clothing_store,retail,-33.084987,-68.4737619
Viva Maria,clothing_store,retail,-33.08496660000001,-68.4738569
D'angelo Beatriz,clothing_store,retail,-33.0857718,-68.47432959999999
Matute,clothing_store,retail,-33.083233,-68.471535
Tua Regina,clothing_store,retail,-33.0855122,-68.4717087
Factor Vital,clothing_store,retail,-33.08498699999999,-68.4703924
Oda Hombres,clothing_store,retail,-33.08556529999999,-68.4724081
A'CASCIA LANAS,clothing_store,retail,-33.08476720000001,-68.4719958
Horeb,clothing_store,retail,-33.084942,-68.472334
Lo+lindoq'verasHoy,clothing_store,retail,-33.08058349999999,-68.4548748
Vestite y Andate,clothing_store,retail,-33.082552,-68.4704809
LH New Model,clothing_store,retail,-33.0859565,-68.4625734
Paseo de Compras la Terminal,clothing_store,retail,-33.0859619,-68.4632274
Indu-Pol Indumentaria Policial,clothing_store,retail,-33.0847437,-68.465356
Rincón de Luz Indu-Pol Bebés & Niños,clothing_store,retail,-33.08478999999999,-68.4653979
Kala Modas,clothing_store,retail,-33.0825631,-68.46439529999999
MARIO YURIE,clothing_store,retail,-33.0830241,-68.4730106
TEQUILA,clothing_store,retail,-33.0825559,-68.4718539
casenka,clothing_store,retail,-33.082299,-68.471434
Vaypol INFINITY,clothing_store,retail,-33.0831329,-68.4747798
Kanguritos,clothing_store,retail,-33.0842592,-68.4750494
Taquilla,clothing_store,retail,-33.084078,-68.475162
Michref,clothing_store,retail,-33.08372589999999,-68.4749867
FRESH... ropa infornal,clothing_store,retail,-33.0848554,-68.47626799999999
Sederia Rosytex NOVIAS-15 Años-vestir-sport,clothing_store,retail,-33.0837641,-68.47690949999999
Mis Amores,clothing_store,retail,-33.07829049999999,-68.4608715
Estampados Mendoza,clothing_store,retail,-33.07844240000001,-68.464906
Nene Modas,clothing_store,retail,-33.0805176,-68.4748275
AINHOA Baby & Family,clothing_store,retail,-33.0806,-68.471588
Jeans Sofía y Pedro,clothing_store,retail,-33.082367,-68.4724279
Gemas Lencería,clothing_store,retail,-33.082434,-68.47247
FACU Modas,clothing_store,retail,-33.0819805,-68.4725562
Magic,clothing_store,retail,-33.08225809999999,-68.4725814
depormanía,clothing_store,retail,-33.082307,-68.472652
Mu - Mu,clothing_store,retail,-33.080024,-68.469178
Cany Lanas (Hilados-Telares-Bebés),clothing_store,retail,-33.08180439999999,-68.47313059999999
On,clothing_store,retail,-33.080365,-68.4724109
Jazmin & Co,clothing_store,retail,-33.0804693,-68.4725849
TABANO,clothing_store,retail,-33.0816763,-68.473261
Cosa de Chicos,clothing_store,retail,-33.080493,-68.472962
Morena Algo Distinto Indumentaria Deportiva,clothing_store,retail,-33.0815832,-68.4704873
MACHA calzado e indumentaria,clothing_store,retail,-33.082174,-68.471853
PG - Ponte Guapaa,clothing_store,retail,-33.08213899999999,-68.471929
Malnati Inocencia I,clothing_store,retail,-33.0814561,-68.4717995
Fresh Ropa Informal,clothing_store,retail,-33.08143130000001,-68.4717853
Juanjo,clothing_store,retail,-33.0812329,-68.4716717
Proverbio Mujer,clothing_store,retail,-33.0813462,-68.4719595
Isabella Lenceria,clothing_store,retail,-33.0820025,-68.4723518
Rapsodia,clothing_store,retail,-33.0805129,-68.46963
MODAS Carol 2,clothing_store,retail,-33.082342,-68.472408
Samana,clothing_store,retail,-33.0815902,-68.4808266
Looquitos Ropa de Bebés y Niños,clothing_store,retail,-33.0803206,-68.47624739999999
Farmacia Lavalle,pharmacy,retail,-33.0800831,-68.4814494
cotillon FANTASIAS E ILUSIONES,clothing_store,retail,-33.077518,-68.47940299999999
Tienda Glam Love,clothing_store,retail,-33.0790598,-68.4870284
Glam Love,clothing_store,retail,-33.075448,-68.4956596
Depilaris Boutique Ely,clothing_store,retail,-33.0679472,-68.4813435
CM LENCERIA,clothing_store,retail,-33.0739603,-68.4720486
Farmacia y Perfumería Nueva Lima,pharmacy,retail,-33.0744547,-68.46824840000001
Tubos Clothes,clothing_store,retail,-33.0733434,-68.47363589999999
SION FINE,clothing_store,retail,-33.076874,-68.4709134
Arte & Diseño - Regalos,clothing_store,retail,-33.0750004,-68.46581019999999
La Casita de los Disfraces,clothing_store,retail,-33.07618,-68.463504
SUENOS DE BEBE,clothing_store,retail,-33.0719136,-68.4875015
Pilcha San Martin,clothing_store,retail,-33.065092,-68.4879511
casa bahi,clothing_store,retail,-33.0514125,-68.56308109999999
Azul,clothing_store,retail,-33.0513509,-68.5633369
MORENO INDUMENTARIA,clothing_store,retail,-33.0509933,-68.5625969
PERFUMERIA Y LENCERIA San Sebastian,clothing_store,retail,-33.0509652,-68.5627683
TouchMe,clothing_store,retail,-33.0507991,-68.56432939999999
Modas Juan Gabriel,clothing_store,retail,-33.0505463,-68.5639143
Tienda Anny,clothing_store,retail,-33.0329192,-68.5867457
Peluquería,clothing_store,retail,-33.0405805,-68.5562368
Uniformes Luján,clothing_store,retail,-33.03629389999999,-68.8773391
Sol de Otoño,clothing_store,retail,-33.0387497,-68.8790952
Perfumeria Floreal,clothing_store,retail,-33.0386604,-68.8790423
Mary Creaciones,clothing_store,retail,-33.1171584,-68.88788559999999
Zoom,clothing_store,retail,-33.0349012,-68.876825
Cloter,clothing_store,retail,-33.039104,-68.879864
Almacen de Fragancias,clothing_store,retail,-33.0408269,-68.8809679
Baccio,clothing_store,retail,-32.98637899999999,-68.7880589
Martina,clothing_store,retail,-33.03852029999999,-68.87960269999999
BERRINCHES,clothing_store,retail,-32.986193,-68.7877369
Sd Maipú,clothing_store,retail,-32.98594199999999,-68.7854919
El Americano,clothing_store,retail,-33.039724,-68.880691
Delia Beltran,clothing_store,retail,-33.0374652,-68.8793585
Pampers Cocolandia,clothing_store,retail,-33.0388499,-68.880304
Tiendas Es.tela Maris,clothing_store,retail,-33.0363175,-68.87867659999999
Karma,clothing_store,retail,-33.038298,-68.880066
FICCION,clothing_store,retail,-33.0380059,-68.879927
Tienda Ely,clothing_store,retail,-33.03635980000001,-68.87885829999999
Entre Lino y Algodón,clothing_store,retail,-32.98573400000001,-68.7876139
codigo X jeans,clothing_store,retail,-33.03614510000001,-68.8787804
Wanalen,clothing_store,retail,-32.9812836,-68.788381
SIEMPRE DEPORTES,clothing_store,retail,-33.03568,-68.8873009
KATHERINA VILCHEZ,convenience_store,retail,-32.975823,-68.786448
Patricia Griffouliere,clothing_store,retail,-32.9738381,-68.79784579999999
EGRESADOS NAN,clothing_store,retail,-32.970007,-68.79714299999999
Tobar Indumentaria,clothing_store,retail,-32.98265800000001,-68.698069
PILCHERIA TINA,clothing_store,retail,-32.9615639,-68.795006
Jota 18,clothing_store,retail,-32.9628915,-68.8126338
Pasrai Olivicola Boutique,clothing_store,retail,-33.0141973,-68.79906989999999
"BOUTIQUE ""BRUJAS""",clothing_store,retail,-33.0085454,-68.7980477
Dolce,clothing_store,retail,-33.0496216,-68.8677979
Alimar,clothing_store,retail,-33.0350295,-68.8742172
Vaypol - Casa de Deportes,clothing_store,retail,-32.987944,-68.784252
El Reino del Reves,clothing_store,retail,-33.04089830000001,-68.878771
Qiaro,clothing_store,retail,-32.98760800000001,-68.784392
Alba,clothing_store,retail,-32.9880831,-68.7901481
Calzados Nona,clothing_store,retail,-33.0359128,-68.8760219
Modista Mabel Alta Costura,clothing_store,retail,-33.0363102,-68.87683059999999
Floreal,clothing_store,retail,-33.038768,-68.8789709
Vía Libre,clothing_store,retail,-32.98242,-68.78858
Ements Robe,clothing_store,retail,-33.03871,-68.835431
Remo,clothing_store,retail,-32.98411,-68.78648190000001
Loff Deportes,clothing_store,retail,-33.0380539,-68.879954
Libre,clothing_store,retail,-33.035648,-68.8778849
Madras Buenos Aires,shoe_store,retail,-32.9828243,-68.7883585
amado mio,clothing_store,retail,-33.03633190000001,-68.878843
Camila Húngara baby and kids,clothing_store,retail,-33.03699559999999,-68.8818486
Vaypol - Casa de Deportes,clothing_store,retail,-33.0360095,-68.8788888
Wanalen,clothing_store,retail,-32.98523300000001,-68.78590000000001
kammer,clothing_store,retail,-32.98452100000001,-68.784694
PÜCHERITOS,clothing_store,retail,-33.0320893,-68.8779727
Farmacia San Pedro,pharmacy,retail,-32.9840797,-68.7872156
THE COCO ROOM,clothing_store,retail,-32.983995,-68.78762
Lola del Alma,clothing_store,retail,-33.0369133,-68.8820234
Indrah,clothing_store,retail,-32.98229899999999,-68.7882049
Mística,clothing_store,retail,-32.982039,-68.788116
Maybe modas,clothing_store,retail,-32.9817589,-68.788044
Pimienta,clothing_store,retail,-32.981767,-68.788325
Divino Placar,clothing_store,retail,-32.981635,-68.788022
Centro Sport Informal,clothing_store,retail,-33.0371838,-68.87975279999999
"""El Gran Duque""",clothing_store,retail,-33.0341433,-68.8781856
el mundo del Bebé,clothing_store,retail,-33.035056,-68.8787399
MIRABELLA,clothing_store,retail,-33.0349949,-68.878709
Jessy Boutique,clothing_store,retail,-33.0348199,-68.878689
Proverbio,clothing_store,retail,-33.03861690000001,-68.880449
La Pañalera,clothing_store,retail,-33.038328,-68.880348
BENDITO,clothing_store,retail,-33.035124,-68.8788917
TIENDA Mariel,clothing_store,retail,-33.0350538,-68.87888
Lorde,clothing_store,retail,-33.038312,-68.880388
nuevo bon-ton,clothing_store,retail,-33.037279,-68.879991
Il Bacio,clothing_store,retail,-33.032306,-68.877183
CHIKO'S Baby Kids,clothing_store,retail,-33.03726200000001,-68.880071
Verona,clothing_store,retail,-33.038298,-68.880512
Somnium Indumentaria,clothing_store,retail,-33.0374171,-68.8801689
Neyén,clothing_store,retail,-33.0361717,-68.8796636
aBaricia STORE,clothing_store,retail,-33.0364056,-68.8799402
Modas Alejandra,clothing_store,retail,-33.03817899999999,-68.880848
Creaciones Nelly,clothing_store,retail,-33.0383049,-68.88103749999999
Cyber Wash,clothing_store,retail,-33.0327161,-68.8781686
Lola María,clothing_store,retail,-33.0345639,-68.8779541
Zambra,shoe_store,retail,-33.03618100000001,-68.878839
Zambra,shoe_store,retail,-33.03618100000001,-68.878839
Zambra,shoe_store,retail,-33.03618100000001,-68.878839
Zambra,shoe_store,retail,-33.03618100000001,-68.878839
Zambra,shoe_store,retail,-33.03618100000001,-68.878839
Modas JAZMIN,clothing_store,retail,-33.03478999999999,-68.878159
Emanuel,clothing_store,retail,-33.0348029,-68.87822
Bajitos,clothing_store,retail,-33.03408200000001,-68.877954
Mia,clothing_store,retail,-33.0347476,-68.8783581
Nogal Boutique,clothing_store,retail,-33.037033,-68.8819709
Nogal Boutique,clothing_store,retail,-33.037033,-68.8819709
MUJER,clothing_store,retail,-33.03788100000001,-68.883434
Chuick Moda,clothing_store,retail,-33.037877,-68.883515
Almendra,clothing_store,retail,-33.0376876,-68.88326889999999
Lola Boutique,clothing_store,retail,-33.037137800000004,-68.8824571
Mona Lisa,clothing_store,retail,-33.0369198,-68.8826598
Mona Lisa,clothing_store,retail,-33.0369198,-68.8826598
Adriano LUJÁN,clothing_store,retail,-33.037445,-68.8838679
Como Para Vos,clothing_store,retail,-33.0374964,-68.8839555
Mia Alma de Mujer,clothing_store,retail,-33.037448,-68.8839249
Adrián Styl,clothing_store,retail,-33.038126,-68.881017
Amanda Edith Lucero,clothing_store,retail,-33.0379804,-68.8820337
MULHER Ropa Formal E Informal,clothing_store,retail,-33.0379792,-68.8820826
Tweety,clothing_store,retail,-33.037853,-68.882311
ZEUZ,clothing_store,retail,-33.0374429,-68.88411239999999
SEPPHIA,clothing_store,retail,-33.037354,-68.884259
ATUENDO,clothing_store,retail,-33.0326729,-68.880102
Exclusiva Maternidad,clothing_store,retail,-33.032609,-68.880157
A Tu Pulso Indumentaria,clothing_store,retail,-33.0328942,-68.88042879999999
BUDHA TAR,clothing_store,retail,-33.0290741,-68.8795796
Lo Que Vos Quieras,clothing_store,retail,-33.0311125,-68.8786224
PORTAFOGLI,clothing_store,retail,-33.0329068,-68.87936859999999
Blue Jeans Srl,clothing_store,retail,-33.0292694,-68.87547409999999
InCrescendo,clothing_store,retail,-33.0328949,-68.8796079
Wecos Jeans,clothing_store,retail,-33.0291295,-68.87592320000002
Wecos Jean,clothing_store,retail,-33.0291295,-68.87592320000002
CONCEPTO MARTINEZ,clothing_store,retail,-33.0328422,-68.8797391
Había una vez... cosas de chicos,clothing_store,retail,-33.0328583,-68.87980859999999
Connie baby & kids,clothing_store,retail,-33.0328236,-68.8798853
MÁS DISEÑO,clothing_store,retail,-33.032662,-68.88001
SEBA DEPORTES,clothing_store,retail,-33.0308686,-68.8772129
SEBA DEPORTES,clothing_store,retail,-33.0308686,-68.8772129
FARMACIA PASTEUR,pharmacy,retail,-33.0305911,-68.8771301
Siempre Deportes Outlet,clothing_store,retail,-33.0351338,-68.8872324
MF ROPA Y ACCESORIOS,clothing_store,retail,-33.0335729,-68.884694
Esat boutique,clothing_store,retail,-33.029832,-68.884428
MURIEL estilo,clothing_store,retail,-33.02493659999999,-68.88224869999999
Key Stone Sa,clothing_store,retail,-33.0369472,-68.8897832
veromantovan,clothing_store,retail,-33.035807,-68.890416
Rivendell Bebes Y Niños(multimarca),clothing_store,retail,-33.0064583,-68.6501674
Lima multimarcas,clothing_store,retail,-33.0064831,-68.6504923
Fray Deportes,clothing_store,retail,-33.0094257,-68.6489081
FA-MA,clothing_store,retail,-33.00633579999999,-68.6533324
Modas Mavi,clothing_store,retail,-32.93012349999999,-68.6603776
Colonia Bombal,clothing_store,retail,-32.9657575,-68.6731322
Servigraf Indumentaria,clothing_store,retail,-32.9951604,-68.6744166
Farmacia Mori,pharmacy,retail,-32.8973628,-68.7865145
Cheeky,clothing_store,retail,-32.9161702,-68.8392242
Extreme Board Shop,clothing_store,retail,-32.89304600000001,-68.849817
Mimo & Co,clothing_store,retail,-32.8905829,-68.8407801
Las Viñas,convenience_store,retail,-32.8853135,-68.8432265
Paula Cahen D´anvers,clothing_store,retail,-32.90809419999999,-68.7822886
Tascani,clothing_store,retail,-32.90809419999999,-68.7822886
Eva Miller,clothing_store,retail,-32.906037,-68.863627
Petite Maison,shoe_store,retail,-32.8902056,-68.8411134
Vitamina Uma (Sucursal Jumbo),clothing_store,retail,-32.9164792,-68.83911599999999
MAB,clothing_store,retail,-32.901813,-68.797781
"Perfil Telas . ideas textiles "" TEXTA """,clothing_store,retail,-32.9013614,-68.7882729
Levis,clothing_store,retail,-32.90201200000001,-68.797709
Pampero,clothing_store,retail,-32.9546519,-68.788415
AMORA - Indumentaria y Lencería,clothing_store,retail,-32.9520182,-68.7877453
CHEEKY,clothing_store,retail,-32.8918912,-68.8409678
britches,clothing_store,retail,-32.887004,-68.8383499
Le puppet,clothing_store,retail,-32.9399504,-68.84099429999999
Paruolo,clothing_store,retail,-32.8958463,-68.8275874
Kevingston,clothing_store,retail,-32.889299,-68.8408489
SIN MAS - diseño,clothing_store,retail,-32.903719,-68.844245
Drogueria Pacifico,pharmacy,retail,-32.886369,-68.8340149
Portsaid,clothing_store,retail,-32.90809419999999,-68.7822886
spt Sportotal,clothing_store,retail,-32.8891009,-68.8392269
OMBU,clothing_store,retail,-32.895219,-68.833512
Alain de France - Cueros,clothing_store,retail,-32.9018816,-68.8533625
Madras Calzados,clothing_store,retail,-32.89272389999999,-68.8400125
The Sportsman,clothing_store,retail,-32.8924548,-68.8426417
Uniformes Cecilia,clothing_store,retail,-32.902184,-68.788929
Alhajas Joyero Vendemmia,jewelry_store,retail,-32.889775,-68.839406
El Refugio,clothing_store,retail,-32.888874,-68.842565
Ebano,clothing_store,retail,-32.888507,-68.836694
Villaggio Hotel Mendoza,clothing_store,retail,-32.890013,-68.847498
Jazmin Chebar,clothing_store,retail,-32.90809419999999,-68.7822886
Plaza Paradiso,convenience_store,retail,-32.98715469999999,-68.8851497
Kosiuko,clothing_store,retail,-32.8892279,-68.840064
Romoli Babys & Papis,clothing_store,retail,-32.88469800000001,-68.837636
Cuesta Blanca,clothing_store,retail,-32.8965856,-68.8329169
Macowens,clothing_store,retail,-32.915909,-68.839249
Cositas COLECCIÓN PARA CHICOS,shoe_store,retail,-32.88619690000001,-68.838066
Maxi Deportivo mall,shoe_store,retail,-32.886804,-68.838679
Zoom,clothing_store,retail,-32.8983353,-68.8031968
ADELA DISFRACES,clothing_store,retail,-32.9038202,-68.8572799
Maxi Mall Urbano,clothing_store,retail,-32.886353,-68.83804599999999
CASA DE DISFRACES,clothing_store,retail,-32.90591109999999,-68.8249898
El Porteñito,clothing_store,retail,-32.8854483,-68.8406346
dulce lucía,clothing_store,retail,-32.911031,-68.7988259
FARMACIAS Y PERFUMERIAS DEL PUENTE,pharmacy,retail,-32.915438,-68.846064
Almacen de Fragancias - Perfumeria,clothing_store,retail,-32.8871609,-68.8386503
Melocoton,clothing_store,retail,-32.8896692,-68.8406146
Maldita Marca,clothing_store,retail,-32.992445,-68.688855
Ruta uno,clothing_store,retail,-32.9921712,-68.6849703
Mixt deportes zapatería,clothing_store,retail,-32.992723,-68.683204
Arcangel boutique,clothing_store,retail,-32.993162,-68.682335
Duo's Indumentaria,clothing_store,retail,-32.9928767,-68.68256149999999
Dulce Bambini,clothing_store,retail,-32.9852549,-68.788748
Corazonhadas,clothing_store,retail,-32.984122,-68.786384
Jarilla Uniformes,clothing_store,retail,-32.9840919,-68.78647
RiBOC,clothing_store,retail,-32.98408200000001,-68.786453
Viviana G,clothing_store,retail,-32.984119,-68.78659200000001
Geminis,clothing_store,retail,-32.9839629,-68.786228
KEVINGSTON HOUSE,clothing_store,retail,-32.9840869,-68.78694
Dulce Encanto Indumentaría Femenina,clothing_store,retail,-32.983315,-68.785152
HinndrA,clothing_store,retail,-32.98336589999999,-68.785636
Ashly,clothing_store,retail,-32.983126,-68.785184
Lola Mujer,clothing_store,retail,-32.983768,-68.7870049
Lola,clothing_store,retail,-32.983768,-68.7870049
Cirila's Clothes,clothing_store,retail,-32.983801,-68.787111
CALZADOS PERU,clothing_store,retail,-32.983848,-68.78731619999999
Vaypol,clothing_store,retail,-32.9837744,-68.7872561
TOBOGAN,clothing_store,retail,-32.983655,-68.7870169
Lo de Pipi Romera,clothing_store,retail,-32.98388300000001,-68.7876299
IGNACIO,clothing_store,retail,-32.983903,-68.7877649
